Date,Store_ID,Item_ID,Medicine_Name,Category,Base_Price,Promotion,Holiday,Units_Sold,Day_of_Week,Month,Is_Weekend
2025-07-26,Clarkson's Pharma,M115,Calcium Tablet,Supplement,250,0,0,72,Saturday,July,1
2025-09-26,HealthMart,M109,Azithromycin,Antibiotic,220,0,1,87,Friday,September,0
2025-09-02,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,0,0,65,Tuesday,September,0
2025-02-26,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,81,Wednesday,February,0
2025-05-26,City Medicals,M113,Digene,Antacid,60,0,0,71,Monday,May,0
2025-10-14,City Medicals,M111,Benadryl,Cough,90,1,0,94,Tuesday,October,0
2025-11-16,Chen Drugstore,M111,Benadryl,Cough,90,1,0,97,Sunday,November,1
2025-04-20,Claire Drughouse,M118,Asthma Inhaler,Respiratory,450,0,0,64,Sunday,April,1
2025-04-21,Claire Drughouse,M102,Crocin,Painkiller,35,0,0,93,Monday,April,0
2025-09-20,HealthMart,M103,Dolo 650,Painkiller,30,1,0,112,Saturday,September,1
2025-05-30,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,1,77,Friday,May,0
2025-10-07,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,85,Tuesday,October,0
2025-09-27,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,87,Saturday,September,1
2025-07-08,Apollo Pharmacy,M113,Digene,Antacid,60,0,0,80,Tuesday,July,0
2025-04-29,Chen Drugstore,M102,Crocin,Painkiller,35,0,0,76,Tuesday,April,0
2025-04-14,Chen Drugstore,M112,Cough Syrup,Cough,140,1,0,94,Monday,April,0
2025-07-31,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,1,0,80,Thursday,July,0
2025-09-06,Lakshya Medicals,M105,ORS,Hydration,25,1,0,110,Saturday,September,1
2025-09-01,BMS Pharmacy,M112,Cough Syrup,Cough,140,0,0,61,Monday,September,0
2025-02-24,HealthMart,M114,Pantoprazole,Antacid,110,0,0,75,Monday,February,0
2025-11-04,City Medicals,M110,Cetirizine,Allergy,40,0,0,68,Tuesday,November,0
2025-08-13,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,1,0,92,Wednesday,August,0
2025-11-16,Clarkson's Pharma,M115,Calcium Tablet,Supplement,250,0,0,63,Sunday,November,1
2025-11-14,BMS Pharmacy,M116,Iron Tablet,Supplement,180,0,0,85,Friday,November,0
2025-04-24,Sara Medicos,M103,Dolo 650,Painkiller,30,1,0,103,Thursday,April,0
2025-06-15,HealthMart,M113,Digene,Antacid,60,0,0,101,Sunday,June,1
2025-08-04,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,1,0,87,Monday,August,0
2025-07-22,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,0,1,61,Tuesday,July,0
2025-11-10,Sara Medicos,M114,Pantoprazole,Antacid,110,0,0,79,Monday,November,0
2025-08-17,Sara Medicos,M112,Cough Syrup,Cough,140,1,0,98,Sunday,August,1
2025-07-09,Claire Drughouse,M113,Digene,Antacid,60,1,0,109,Wednesday,July,0
2025-11-12,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,62,Wednesday,November,0
2025-09-17,SmartMed Pharmacy,M106,Insulin,Diabetes,550,0,0,53,Wednesday,September,0
2025-03-09,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,74,Sunday,March,1
2025-06-10,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,70,Tuesday,June,0
2025-11-15,Sara Medicos,M103,Dolo 650,Painkiller,30,0,0,75,Saturday,November,1
2025-11-04,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,0,77,Tuesday,November,0
2025-02-02,Chen Drugstore,M116,Iron Tablet,Supplement,180,0,0,82,Sunday,February,1
2025-10-06,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,1,0,95,Monday,October,0
2025-01-15,Claire Drughouse,M107,Metformin,Diabetes,80,1,0,88,Wednesday,January,0
2025-11-05,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,108,Wednesday,November,0
2025-03-15,SmartMed Pharmacy,M101,Paracetamol,Painkiller,25,0,0,78,Saturday,March,1
2025-09-13,Chen Drugstore,M104,Vitamin C,Vitamin,120,0,0,81,Saturday,September,1
2025-07-06,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,0,0,103,Sunday,July,1
2025-06-29,City Medicals,M115,Calcium Tablet,Supplement,250,0,0,62,Sunday,June,1
2025-04-27,HealthMart,M101,Paracetamol,Painkiller,25,1,1,130,Sunday,April,1
2025-07-26,HealthMart,M104,Vitamin C,Vitamin,120,1,1,108,Saturday,July,1
2025-03-24,HealthMart,M118,Asthma Inhaler,Respiratory,450,1,0,64,Monday,March,0
2025-02-11,City Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,72,Tuesday,February,0
2025-06-14,Sara Medicos,M118,Asthma Inhaler,Respiratory,450,0,0,55,Saturday,June,1
2025-08-31,BMS Pharmacy,M103,Dolo 650,Painkiller,30,0,0,96,Sunday,August,1
2025-07-25,Clarkson's Pharma,M106,Insulin,Diabetes,550,1,0,63,Friday,July,0
2025-05-03,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,57,Saturday,May,1
2025-04-14,Sara Medicos,M103,Dolo 650,Painkiller,30,0,0,82,Monday,April,0
2025-10-18,Sara Medicos,M117,BP Tablet,Cardiac,320,1,0,95,Saturday,October,1
2025-03-23,BMS Pharmacy,M117,BP Tablet,Cardiac,320,0,0,69,Sunday,March,1
2025-06-13,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,84,Friday,June,0
2025-02-09,City Medicals,M107,Metformin,Diabetes,80,1,0,91,Sunday,February,1
2025-11-01,HealthMart,M103,Dolo 650,Painkiller,30,0,0,84,Saturday,November,1
2025-05-25,Clarkson's Pharma,M104,Vitamin C,Vitamin,120,0,0,76,Sunday,May,1
2025-02-13,Sara Medicos,M113,Digene,Antacid,60,1,0,82,Thursday,February,0
2025-03-12,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,1,94,Wednesday,March,0
2025-02-06,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,110,Thursday,February,0
2025-07-09,Sara Medicos,M115,Calcium Tablet,Supplement,250,0,0,79,Wednesday,July,0
2025-03-12,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,0,0,70,Wednesday,March,0
2025-10-31,Chen Drugstore,M116,Iron Tablet,Supplement,180,0,0,84,Friday,October,0
2025-03-30,Lakshya Medicals,M101,Paracetamol,Painkiller,25,0,0,82,Sunday,March,1
2025-01-16,Apollo Pharmacy,M111,Benadryl,Cough,90,1,0,85,Thursday,January,0
2025-02-02,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,83,Sunday,February,1
2025-05-25,Chen Drugstore,M105,ORS,Hydration,25,0,0,103,Sunday,May,1
2025-04-09,Clarkson's Pharma,M111,Benadryl,Cough,90,0,0,60,Wednesday,April,0
2025-05-25,Chen Drugstore,M110,Cetirizine,Allergy,40,0,0,98,Sunday,May,1
2025-03-16,Claire Drughouse,M116,Iron Tablet,Supplement,180,0,0,74,Sunday,March,1
2025-02-24,BMS Pharmacy,M103,Dolo 650,Painkiller,30,0,0,87,Monday,February,0
2025-06-10,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,89,Tuesday,June,0
2025-10-18,Lakshya Medicals,M112,Cough Syrup,Cough,140,0,0,97,Saturday,October,1
2025-07-23,Claire Drughouse,M101,Paracetamol,Painkiller,25,1,1,101,Wednesday,July,0
2025-06-08,Lakshya Medicals,M113,Digene,Antacid,60,0,0,84,Sunday,June,1
2025-02-08,Sara Medicos,M119,Eye Drops,Eye Care,160,0,0,71,Saturday,February,1
2025-10-03,Apollo Pharmacy,M113,Digene,Antacid,60,0,0,78,Friday,October,0
2025-10-25,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,75,Saturday,October,1
2025-11-16,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,55,Sunday,November,1
2025-10-24,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,0,0,58,Friday,October,0
2025-04-05,Chen Drugstore,M113,Digene,Antacid,60,1,0,98,Saturday,April,1
2025-05-06,Lakshya Medicals,M119,Eye Drops,Eye Care,160,1,0,78,Tuesday,May,0
2025-03-29,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,1,0,114,Saturday,March,1
2025-12-29,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,1,1,89,Monday,December,0
2025-02-13,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,1,0,95,Thursday,February,0
2025-05-29,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,83,Thursday,May,0
2025-02-14,Claire Drughouse,M106,Insulin,Diabetes,550,0,0,56,Friday,February,0
2025-04-16,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,75,Wednesday,April,0
2025-03-21,City Medicals,M111,Benadryl,Cough,90,1,0,100,Friday,March,0
2025-06-10,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,1,0,101,Tuesday,June,0
2025-01-04,Chen Drugstore,M103,Dolo 650,Painkiller,30,1,0,99,Saturday,January,1
2025-11-28,Sara Medicos,M106,Insulin,Diabetes,550,1,0,67,Friday,November,0
2025-04-10,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,1,0,76,Thursday,April,0
2025-11-24,Lakshya Medicals,M102,Crocin,Painkiller,35,1,0,102,Monday,November,0
2025-08-20,BMS Pharmacy,M117,BP Tablet,Cardiac,320,0,0,59,Wednesday,August,0
2025-03-30,Sara Medicos,M118,Asthma Inhaler,Respiratory,450,0,1,71,Sunday,March,1
2025-06-12,BMS Pharmacy,M112,Cough Syrup,Cough,140,0,0,76,Thursday,June,0
2025-06-17,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,1,0,73,Tuesday,June,0
2025-10-28,Chen Drugstore,M110,Cetirizine,Allergy,40,1,0,92,Tuesday,October,0
2025-06-02,HealthMart,M107,Metformin,Diabetes,80,1,0,94,Monday,June,0
2025-08-27,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,78,Wednesday,August,0
2025-02-08,Apollo Pharmacy,M105,ORS,Hydration,25,1,0,112,Saturday,February,1
2025-05-23,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,0,0,75,Friday,May,0
2025-04-13,Apollo Pharmacy,M113,Digene,Antacid,60,0,0,84,Sunday,April,1
2025-04-16,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,83,Wednesday,April,0
2025-10-15,Clarkson's Pharma,M119,Eye Drops,Eye Care,160,0,0,58,Wednesday,October,0
2025-05-23,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,1,0,106,Friday,May,0
2025-12-11,Lakshya Medicals,M111,Benadryl,Cough,90,0,1,94,Thursday,December,0
2025-07-02,SmartMed Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,1,73,Wednesday,July,0
2025-09-23,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,0,0,73,Tuesday,September,0
2025-05-29,BMS Pharmacy,M119,Eye Drops,Eye Care,160,0,0,66,Thursday,May,0
2025-06-21,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,83,Saturday,June,1
2025-05-25,SmartMed Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,78,Sunday,May,1
2025-02-15,City Medicals,M113,Digene,Antacid,60,1,0,115,Saturday,February,1
2025-12-08,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,0,0,77,Monday,December,0
2025-04-27,SmartMed Pharmacy,M110,Cetirizine,Allergy,40,0,0,102,Sunday,April,1
2025-07-15,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,0,0,87,Tuesday,July,0
2025-01-17,City Medicals,M104,Vitamin C,Vitamin,120,0,0,66,Friday,January,0
2025-04-17,Chen Drugstore,M114,Pantoprazole,Antacid,110,1,1,123,Thursday,April,0
2025-09-21,Chen Drugstore,M105,ORS,Hydration,25,0,0,83,Sunday,September,1
2025-05-23,Sara Medicos,M106,Insulin,Diabetes,550,0,0,47,Friday,May,0
2025-05-09,Sara Medicos,M116,Iron Tablet,Supplement,180,1,0,106,Friday,May,0
2025-05-28,City Medicals,M105,ORS,Hydration,25,0,0,81,Wednesday,May,0
2025-06-13,Claire Drughouse,M116,Iron Tablet,Supplement,180,0,0,81,Friday,June,0
2025-01-02,HealthMart,M115,Calcium Tablet,Supplement,250,0,0,72,Thursday,January,0
2025-09-10,Sara Medicos,M107,Metformin,Diabetes,80,0,0,72,Wednesday,September,0
2025-01-24,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,0,0,57,Friday,January,0
2025-06-08,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,0,1,99,Sunday,June,1
2025-08-21,City Medicals,M109,Azithromycin,Antibiotic,220,0,0,69,Thursday,August,0
2025-04-14,Chen Drugstore,M117,BP Tablet,Cardiac,320,1,0,80,Monday,April,0
2025-06-13,Chen Drugstore,M116,Iron Tablet,Supplement,180,0,0,58,Friday,June,0
2025-12-17,SmartMed Pharmacy,M102,Crocin,Painkiller,35,0,1,94,Wednesday,December,0
2025-10-21,Sara Medicos,M108,Amoxicillin,Antibiotic,180,0,1,80,Tuesday,October,0
2025-04-09,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,72,Wednesday,April,0
2025-09-20,City Medicals,M104,Vitamin C,Vitamin,120,1,0,100,Saturday,September,1
2025-11-03,Clarkson's Pharma,M110,Cetirizine,Allergy,40,0,0,82,Monday,November,0
2025-01-05,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,71,Sunday,January,1
2025-09-18,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,0,0,63,Thursday,September,0
2025-10-06,Claire Drughouse,M119,Eye Drops,Eye Care,160,1,0,86,Monday,October,0
2025-11-17,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,61,Monday,November,0
2025-06-19,Lakshya Medicals,M106,Insulin,Diabetes,550,1,1,99,Thursday,June,0
2025-02-13,Claire Drughouse,M106,Insulin,Diabetes,550,0,0,61,Thursday,February,0
2025-10-06,HealthMart,M110,Cetirizine,Allergy,40,0,0,68,Monday,October,0
2025-08-23,Chen Drugstore,M110,Cetirizine,Allergy,40,1,0,118,Saturday,August,1
2025-05-01,Sara Medicos,M116,Iron Tablet,Supplement,180,0,1,86,Thursday,May,0
2025-11-30,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,0,85,Sunday,November,1
2025-06-29,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,64,Sunday,June,1
2025-11-12,Apollo Pharmacy,M113,Digene,Antacid,60,1,0,89,Wednesday,November,0
2025-09-19,City Medicals,M110,Cetirizine,Allergy,40,0,0,63,Friday,September,0
2025-01-15,HealthMart,M105,ORS,Hydration,25,1,1,120,Wednesday,January,0
2025-03-06,HealthMart,M118,Asthma Inhaler,Respiratory,450,0,1,74,Thursday,March,0
2025-06-02,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,70,Monday,June,0
2025-05-13,Lakshya Medicals,M118,Asthma Inhaler,Respiratory,450,0,1,69,Tuesday,May,0
2025-08-25,Apollo Pharmacy,M102,Crocin,Painkiller,35,0,0,81,Monday,August,0
2025-04-24,Claire Drughouse,M105,ORS,Hydration,25,0,0,89,Thursday,April,0
2025-03-30,Lakshya Medicals,M105,ORS,Hydration,25,0,0,93,Sunday,March,1
2025-03-04,Sara Medicos,M114,Pantoprazole,Antacid,110,1,0,94,Tuesday,March,0
2025-08-21,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,80,Thursday,August,0
2025-03-01,City Medicals,M108,Amoxicillin,Antibiotic,180,1,0,87,Saturday,March,1
2025-08-08,BMS Pharmacy,M102,Crocin,Painkiller,35,1,0,96,Friday,August,0
2025-01-19,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,87,Sunday,January,1
2025-09-15,Apollo Pharmacy,M114,Pantoprazole,Antacid,110,0,0,70,Monday,September,0
2025-06-04,BMS Pharmacy,M101,Paracetamol,Painkiller,25,1,0,90,Wednesday,June,0
2025-11-23,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,90,Sunday,November,1
2025-07-10,City Medicals,M114,Pantoprazole,Antacid,110,0,0,62,Thursday,July,0
2025-12-22,HealthMart,M105,ORS,Hydration,25,1,0,107,Monday,December,0
2025-03-30,Claire Drughouse,M111,Benadryl,Cough,90,0,0,71,Sunday,March,1
2025-08-19,HealthMart,M108,Amoxicillin,Antibiotic,180,0,0,77,Tuesday,August,0
2025-06-26,SmartMed Pharmacy,M113,Digene,Antacid,60,1,0,107,Thursday,June,0
2025-01-17,HealthMart,M104,Vitamin C,Vitamin,120,1,0,102,Friday,January,0
2025-12-26,City Medicals,M101,Paracetamol,Painkiller,25,0,0,67,Friday,December,0
2025-11-18,BMS Pharmacy,M113,Digene,Antacid,60,0,0,90,Tuesday,November,0
2025-12-31,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,82,Wednesday,December,0
2025-12-11,City Medicals,M104,Vitamin C,Vitamin,120,0,0,84,Thursday,December,0
2025-07-19,BMS Pharmacy,M103,Dolo 650,Painkiller,30,0,0,85,Saturday,July,1
2025-12-18,City Medicals,M111,Benadryl,Cough,90,1,0,99,Thursday,December,0
2025-06-11,SmartMed Pharmacy,M106,Insulin,Diabetes,550,0,0,57,Wednesday,June,0
2025-07-17,SmartMed Pharmacy,M109,Azithromycin,Antibiotic,220,0,1,99,Thursday,July,0
2025-07-23,BMS Pharmacy,M117,BP Tablet,Cardiac,320,1,1,100,Wednesday,July,0
2025-08-22,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,91,Friday,August,0
2025-04-02,Lakshya Medicals,M102,Crocin,Painkiller,35,0,0,88,Wednesday,April,0
2025-06-10,Claire Drughouse,M113,Digene,Antacid,60,0,0,70,Tuesday,June,0
2025-07-08,SmartMed Pharmacy,M101,Paracetamol,Painkiller,25,0,0,66,Tuesday,July,0
2025-08-24,Apollo Pharmacy,M106,Insulin,Diabetes,550,0,0,68,Sunday,August,1
2025-09-07,City Medicals,M119,Eye Drops,Eye Care,160,0,0,77,Sunday,September,1
2025-09-07,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,0,0,80,Sunday,September,1
2025-01-09,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,1,92,Thursday,January,0
2025-02-22,HealthMart,M116,Iron Tablet,Supplement,180,1,0,94,Saturday,February,1
2025-06-23,Sara Medicos,M110,Cetirizine,Allergy,40,0,0,68,Monday,June,0
2025-12-02,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,83,Tuesday,December,0
2025-03-24,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,71,Monday,March,0
2025-06-28,SmartMed Pharmacy,M111,Benadryl,Cough,90,0,0,76,Saturday,June,1
2025-05-16,BMS Pharmacy,M111,Benadryl,Cough,90,1,1,117,Friday,May,0
2025-07-06,Sara Medicos,M101,Paracetamol,Painkiller,25,0,0,95,Sunday,July,1
2025-09-11,Lakshya Medicals,M103,Dolo 650,Painkiller,30,0,0,79,Thursday,September,0
2025-02-24,SmartMed Pharmacy,M105,ORS,Hydration,25,0,0,89,Monday,February,0
2025-04-22,BMS Pharmacy,M104,Vitamin C,Vitamin,120,0,0,59,Tuesday,April,0
2025-05-18,HealthMart,M102,Crocin,Painkiller,35,0,0,94,Sunday,May,1
2025-03-24,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,78,Monday,March,0
2025-02-18,Lakshya Medicals,M106,Insulin,Diabetes,550,0,0,40,Tuesday,February,0
2025-01-17,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,62,Friday,January,0
2025-10-26,BMS Pharmacy,M111,Benadryl,Cough,90,0,0,77,Sunday,October,1
2025-01-05,Sara Medicos,M113,Digene,Antacid,60,0,0,87,Sunday,January,1
2025-10-01,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,0,0,79,Wednesday,October,0
2025-06-18,City Medicals,M103,Dolo 650,Painkiller,30,1,0,107,Wednesday,June,0
2025-09-30,SmartMed Pharmacy,M118,Asthma Inhaler,Respiratory,450,1,0,67,Tuesday,September,0
2025-07-11,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,49,Friday,July,0
2025-06-08,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,92,Sunday,June,1
2025-01-08,HealthMart,M106,Insulin,Diabetes,550,0,0,44,Wednesday,January,0
2025-04-04,Lakshya Medicals,M104,Vitamin C,Vitamin,120,1,0,99,Friday,April,0
2025-04-22,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,0,1,91,Tuesday,April,0
2025-02-22,City Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,76,Saturday,February,1
2025-10-03,SmartMed Pharmacy,M102,Crocin,Painkiller,35,1,0,89,Friday,October,0
2025-05-14,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,83,Wednesday,May,0
2025-04-25,Clarkson's Pharma,M115,Calcium Tablet,Supplement,250,0,1,73,Friday,April,0
2025-06-21,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,83,Saturday,June,1
2025-01-02,Sara Medicos,M115,Calcium Tablet,Supplement,250,1,1,91,Thursday,January,0
2025-10-28,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,1,0,96,Tuesday,October,0
2025-09-03,Claire Drughouse,M109,Azithromycin,Antibiotic,220,1,0,93,Wednesday,September,0
2025-09-11,City Medicals,M104,Vitamin C,Vitamin,120,0,0,83,Thursday,September,0
2025-09-30,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,86,Tuesday,September,0
2025-12-01,BMS Pharmacy,M104,Vitamin C,Vitamin,120,0,0,65,Monday,December,0
2025-03-20,BMS Pharmacy,M106,Insulin,Diabetes,550,0,0,44,Thursday,March,0
2025-05-06,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,1,0,89,Tuesday,May,0
2025-09-08,Apollo Pharmacy,M102,Crocin,Painkiller,35,0,0,72,Monday,September,0
2025-01-16,Lakshya Medicals,M102,Crocin,Painkiller,35,0,0,74,Thursday,January,0
2025-09-09,Claire Drughouse,M101,Paracetamol,Painkiller,25,0,0,69,Tuesday,September,0
2025-12-11,Lakshya Medicals,M116,Iron Tablet,Supplement,180,0,0,62,Thursday,December,0
2025-06-14,HealthMart,M119,Eye Drops,Eye Care,160,0,0,71,Saturday,June,1
2025-09-19,Chen Drugstore,M113,Digene,Antacid,60,0,0,83,Friday,September,0
2025-09-18,HealthMart,M107,Metformin,Diabetes,80,0,0,68,Thursday,September,0
2025-01-27,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,70,Monday,January,0
2025-06-29,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,0,98,Sunday,June,1
2025-07-19,HealthMart,M106,Insulin,Diabetes,550,1,0,92,Saturday,July,1
2025-07-20,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,71,Sunday,July,1
2025-07-02,Chen Drugstore,M111,Benadryl,Cough,90,1,0,81,Wednesday,July,0
2025-12-27,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,1,1,129,Saturday,December,1
2025-11-23,Chen Drugstore,M112,Cough Syrup,Cough,140,0,0,87,Sunday,November,1
2025-08-31,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,84,Sunday,August,1
2025-07-03,Lakshya Medicals,M113,Digene,Antacid,60,0,0,72,Thursday,July,0
2025-06-17,Lakshya Medicals,M108,Amoxicillin,Antibiotic,180,0,0,73,Tuesday,June,0
2025-04-20,Claire Drughouse,M101,Paracetamol,Painkiller,25,1,0,107,Sunday,April,1
2025-07-31,City Medicals,M101,Paracetamol,Painkiller,25,1,0,89,Thursday,July,0
2025-12-19,Lakshya Medicals,M110,Cetirizine,Allergy,40,0,0,63,Friday,December,0
2025-07-05,Sara Medicos,M114,Pantoprazole,Antacid,110,0,0,82,Saturday,July,1
2025-09-24,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,75,Wednesday,September,0
2025-01-23,HealthMart,M119,Eye Drops,Eye Care,160,0,0,67,Thursday,January,0
2025-01-01,City Medicals,M109,Azithromycin,Antibiotic,220,1,0,89,Wednesday,January,0
2025-12-22,Claire Drughouse,M105,ORS,Hydration,25,0,0,71,Monday,December,0
2025-03-04,Claire Drughouse,M112,Cough Syrup,Cough,140,0,0,75,Tuesday,March,0
2025-12-13,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,1,0,112,Saturday,December,1
2025-02-21,Claire Drughouse,M105,ORS,Hydration,25,0,0,85,Friday,February,0
2025-06-12,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,82,Thursday,June,0
2025-03-20,BMS Pharmacy,M111,Benadryl,Cough,90,0,0,70,Thursday,March,0
2025-03-01,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,89,Saturday,March,1
2025-09-24,SmartMed Pharmacy,M101,Paracetamol,Painkiller,25,0,1,91,Wednesday,September,0
2025-10-17,HealthMart,M103,Dolo 650,Painkiller,30,0,1,88,Friday,October,0
2025-11-01,Apollo Pharmacy,M112,Cough Syrup,Cough,140,0,0,95,Saturday,November,1
2025-03-08,City Medicals,M109,Azithromycin,Antibiotic,220,0,1,91,Saturday,March,1
2025-04-14,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,87,Monday,April,0
2025-12-22,SmartMed Pharmacy,M113,Digene,Antacid,60,0,0,88,Monday,December,0
2025-06-17,HealthMart,M103,Dolo 650,Painkiller,30,1,0,83,Tuesday,June,0
2025-03-12,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,1,83,Wednesday,March,0
2025-12-02,BMS Pharmacy,M103,Dolo 650,Painkiller,30,0,0,71,Tuesday,December,0
2025-04-04,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,0,0,88,Friday,April,0
2025-02-03,Chen Drugstore,M119,Eye Drops,Eye Care,160,0,0,68,Monday,February,0
2025-08-26,Claire Drughouse,M116,Iron Tablet,Supplement,180,1,0,97,Tuesday,August,0
2025-12-06,SmartMed Pharmacy,M118,Asthma Inhaler,Respiratory,450,1,0,79,Saturday,December,1
2025-08-30,Sara Medicos,M110,Cetirizine,Allergy,40,0,0,78,Saturday,August,1
2025-05-31,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,0,77,Saturday,May,1
2025-05-10,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,1,0,114,Saturday,May,1
2025-04-09,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,75,Wednesday,April,0
2025-12-16,Claire Drughouse,M107,Metformin,Diabetes,80,1,0,81,Tuesday,December,0
2025-12-24,Claire Drughouse,M105,ORS,Hydration,25,0,0,92,Wednesday,December,0
2025-02-18,BMS Pharmacy,M111,Benadryl,Cough,90,0,0,64,Tuesday,February,0
2025-09-02,SmartMed Pharmacy,M102,Crocin,Painkiller,35,0,0,86,Tuesday,September,0
2025-08-07,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,110,Thursday,August,0
2025-07-19,Chen Drugstore,M111,Benadryl,Cough,90,1,0,104,Saturday,July,1
2025-10-26,BMS Pharmacy,M107,Metformin,Diabetes,80,1,0,95,Sunday,October,1
2025-05-30,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,1,0,90,Friday,May,0
