Date,Store_ID,Item_ID,Medicine_Name,Category,Base_Price,Promotion,Holiday,Units_Sold
2025-04-28,HealthMart,M117,BP Tablet,Cardiac,320,0,1,87
2025-11-29,BMS Pharmacy,M117,BP Tablet,Cardiac,320,0,1,80
2025-04-03,City Medicals,M105,ORS,Hydration,25,0,0,76
2025-04-23,HealthMart,M104,Vitamin C,Vitamin,120,0,0,86
2025-05-09,Chen Drugstore,M109,Azithromycin,Antibiotic,220,0,0,82
2025-10-20,HealthMart,M111,Benadryl,Cough,90,0,0,60
2025-12-26,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,77
2025-04-29,City Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,60
2025-11-15,Apollo Pharmacy,M114,Pantoprazole,Antacid,110,0,0,79
2025-10-23,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,0,1,95
2025-04-27,City Medicals,M109,Azithromycin,Antibiotic,220,0,0,93
2025-06-25,BMS Pharmacy,M102,Crocin,Painkiller,35,0,0,86
2025-01-03,Chen Drugstore,M106,Insulin,Diabetes,550,0,0,45
2025-12-02,Chen Drugstore,M116,Iron Tablet,Supplement,180,1,1,103
2025-06-26,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,79
2025-03-11,Lakshya Medicals,M119,Eye Drops,Eye Care,160,0,0,83
2025-04-20,BMS Pharmacy,M116,Iron Tablet,Supplement,180,0,0,83
2025-02-06,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,67
2025-08-22,Sara Medicos,M107,Metformin,Diabetes,80,1,0,108
2025-08-12,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,68
2025-03-13,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,68
2025-01-14,Claire Drughouse,M110,Cetirizine,Allergy,40,0,0,85
2025-10-21,Sara Medicos,M103,Dolo 650,Painkiller,30,1,0,95
2025-01-21,BMS Pharmacy,M107,Metformin,Diabetes,80,0,0,71
2025-02-15,Clarkson's Pharma,M113,Digene,Antacid,60,0,0,91
2025-06-18,HealthMart,M106,Insulin,Diabetes,550,0,1,67
2025-02-24,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,85
2025-04-25,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,74
2025-12-27,Clarkson's Pharma,M102,Crocin,Painkiller,35,0,0,95
2025-05-10,Chen Drugstore,M116,Iron Tablet,Supplement,180,1,1,110
2025-01-08,HealthMart,M111,Benadryl,Cough,90,0,0,63
2025-06-29,Claire Drughouse,M110,Cetirizine,Allergy,40,0,0,102
2025-01-21,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,83
2025-02-14,Clarkson's Pharma,M112,Cough Syrup,Cough,140,0,0,78
2025-07-16,HealthMart,M117,BP Tablet,Cardiac,320,0,0,62
2025-04-27,Chen Drugstore,M109,Azithromycin,Antibiotic,220,0,0,78
2025-11-11,SmartMed Pharmacy,M106,Insulin,Diabetes,550,1,0,79
2025-05-20,Claire Drughouse,M112,Cough Syrup,Cough,140,0,1,92
2025-12-17,Apollo Pharmacy,M113,Digene,Antacid,60,0,0,76
2025-04-13,Chen Drugstore,M116,Iron Tablet,Supplement,180,0,0,73
2025-12-25,City Medicals,M111,Benadryl,Cough,90,0,0,78
2025-02-10,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,0,62
2025-04-21,Lakshya Medicals,M107,Metformin,Diabetes,80,0,0,61
2025-04-24,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,65
2025-06-26,Lakshya Medicals,M119,Eye Drops,Eye Care,160,1,0,107
2025-12-15,Sara Medicos,M110,Cetirizine,Allergy,40,0,1,100
2025-08-15,City Medicals,M110,Cetirizine,Allergy,40,0,0,86
2025-02-19,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,83
2025-04-30,City Medicals,M101,Paracetamol,Painkiller,25,0,0,79
2025-03-06,HealthMart,M117,BP Tablet,Cardiac,320,0,0,50
2025-09-25,Lakshya Medicals,M110,Cetirizine,Allergy,40,1,0,113
2025-05-10,BMS Pharmacy,M111,Benadryl,Cough,90,0,0,98
2025-09-13,Clarkson's Pharma,M111,Benadryl,Cough,90,0,0,97
2025-03-05,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,0,78
2025-08-19,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,1,0,87
2025-11-18,Lakshya Medicals,M104,Vitamin C,Vitamin,120,1,0,91
2025-10-08,City Medicals,M110,Cetirizine,Allergy,40,0,0,74
2025-01-09,Lakshya Medicals,M108,Amoxicillin,Antibiotic,180,0,0,86
2025-08-19,Lakshya Medicals,M110,Cetirizine,Allergy,40,0,0,86
2025-02-24,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,1,0,103
2025-03-28,HealthMart,M110,Cetirizine,Allergy,40,1,1,112
2025-03-08,Lakshya Medicals,M110,Cetirizine,Allergy,40,0,0,91
2025-08-30,SmartMed Pharmacy,M105,ORS,Hydration,25,0,0,89
2025-03-22,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,79
2025-12-08,City Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,72
2025-01-29,Apollo Pharmacy,M103,Dolo 650,Painkiller,30,1,0,83
2025-08-04,Clarkson's Pharma,M120,Hand Sanitizer,Hygiene,90,0,0,80
2025-12-03,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,75
2025-04-06,HealthMart,M113,Digene,Antacid,60,0,0,95
2025-11-09,Apollo Pharmacy,M112,Cough Syrup,Cough,140,0,0,85
2025-10-10,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,77
2025-11-30,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,0,0,87
2025-03-12,Sara Medicos,M107,Metformin,Diabetes,80,0,1,93
2025-12-26,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,1,1,109
2025-09-05,BMS Pharmacy,M112,Cough Syrup,Cough,140,1,0,82
2025-12-13,City Medicals,M114,Pantoprazole,Antacid,110,1,0,108
2025-09-19,Apollo Pharmacy,M113,Digene,Antacid,60,0,0,85
2025-05-27,HealthMart,M117,BP Tablet,Cardiac,320,1,0,84
2025-11-21,City Medicals,M116,Iron Tablet,Supplement,180,0,0,62
2025-05-21,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,0,75
2025-10-13,SmartMed Pharmacy,M110,Cetirizine,Allergy,40,0,0,67
2025-02-02,Clarkson's Pharma,M115,Calcium Tablet,Supplement,250,0,0,71
2025-01-23,Lakshya Medicals,M117,BP Tablet,Cardiac,320,0,0,78
2025-02-21,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,43
2025-10-16,City Medicals,M116,Iron Tablet,Supplement,180,0,0,59
2025-03-02,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,0,0,82
2025-09-27,City Medicals,M110,Cetirizine,Allergy,40,1,0,103
2025-03-09,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,88
2025-05-23,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,1,0,95
2025-01-28,HealthMart,M106,Insulin,Diabetes,550,0,0,59
2025-12-03,Clarkson's Pharma,M120,Hand Sanitizer,Hygiene,90,0,0,83
2025-11-25,BMS Pharmacy,M104,Vitamin C,Vitamin,120,1,0,99
2025-07-09,Clarkson's Pharma,M105,ORS,Hydration,25,1,0,95
2025-02-09,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,1,0,108
2025-01-07,City Medicals,M111,Benadryl,Cough,90,0,0,72
2025-02-08,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,0,0,89
2025-09-22,Apollo Pharmacy,M103,Dolo 650,Painkiller,30,1,0,98
2025-02-25,HealthMart,M119,Eye Drops,Eye Care,160,0,0,67
2025-09-04,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,0,0,82
2025-11-24,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,89
2025-11-20,HealthMart,M118,Asthma Inhaler,Respiratory,450,0,0,60
2025-07-28,Chen Drugstore,M113,Digene,Antacid,60,0,0,72
2025-05-06,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,1,0,104
2025-06-05,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,106
2025-10-06,City Medicals,M119,Eye Drops,Eye Care,160,1,0,104
2025-08-07,BMS Pharmacy,M116,Iron Tablet,Supplement,180,0,0,72
2025-02-08,HealthMart,M111,Benadryl,Cough,90,1,0,102
2025-09-13,Clarkson's Pharma,M115,Calcium Tablet,Supplement,250,0,0,63
2025-10-03,HealthMart,M111,Benadryl,Cough,90,0,0,61
2025-03-09,City Medicals,M111,Benadryl,Cough,90,1,1,133
2025-05-13,HealthMart,M117,BP Tablet,Cardiac,320,0,0,72
2025-09-21,Claire Drughouse,M104,Vitamin C,Vitamin,120,1,0,119
2025-02-25,Apollo Pharmacy,M102,Crocin,Painkiller,35,0,1,96
2025-11-14,Sara Medicos,M110,Cetirizine,Allergy,40,1,0,102
2025-09-07,SmartMed Pharmacy,M104,Vitamin C,Vitamin,120,1,0,104
2025-04-25,Claire Drughouse,M112,Cough Syrup,Cough,140,1,0,96
2025-05-09,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,1,0,82
2025-07-10,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,63
2025-10-29,Apollo Pharmacy,M105,ORS,Hydration,25,1,0,103
2025-09-11,Sara Medicos,M109,Azithromycin,Antibiotic,220,0,0,73
2025-04-03,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,63
2025-10-17,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,62
2025-04-07,Claire Drughouse,M117,BP Tablet,Cardiac,320,0,0,79
2025-12-04,Chen Drugstore,M107,Metformin,Diabetes,80,1,0,105
2025-12-24,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,54
2025-09-01,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,0,0,70
2025-11-10,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,66
2025-12-08,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,1,0,104
2025-05-07,Lakshya Medicals,M114,Pantoprazole,Antacid,110,1,0,87
2025-08-14,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,1,94
2025-11-12,BMS Pharmacy,M117,BP Tablet,Cardiac,320,0,0,61
2025-05-23,Apollo Pharmacy,M113,Digene,Antacid,60,0,0,66
2025-07-16,HealthMart,M116,Iron Tablet,Supplement,180,1,0,101
2025-01-22,Apollo Pharmacy,M106,Insulin,Diabetes,550,0,0,45
2025-09-28,HealthMart,M120,Hand Sanitizer,Hygiene,90,1,0,103
2025-06-17,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,88
2025-11-22,SmartMed Pharmacy,M110,Cetirizine,Allergy,40,0,0,87
2025-08-01,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,88
2025-12-04,City Medicals,M109,Azithromycin,Antibiotic,220,0,0,79
2025-02-13,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,52
2025-05-11,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,90
2025-02-28,Sara Medicos,M117,BP Tablet,Cardiac,320,0,0,76
2025-07-23,Sara Medicos,M101,Paracetamol,Painkiller,25,0,0,83
2025-06-30,City Medicals,M117,BP Tablet,Cardiac,320,0,0,70
2025-03-03,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,68
2025-04-06,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,90
2025-09-27,BMS Pharmacy,M107,Metformin,Diabetes,80,0,0,89
2025-09-30,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,54
2025-01-17,Lakshya Medicals,M114,Pantoprazole,Antacid,110,0,0,65
2025-12-17,HealthMart,M111,Benadryl,Cough,90,0,0,85
2025-12-14,SmartMed Pharmacy,M102,Crocin,Painkiller,35,0,0,94
2025-04-27,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,1,103
2025-04-22,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,86
2025-01-25,HealthMart,M118,Asthma Inhaler,Respiratory,450,0,1,87
2025-04-19,Lakshya Medicals,M105,ORS,Hydration,25,0,0,78
2025-07-19,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,98
2025-11-30,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,0,0,85
2025-08-15,SmartMed Pharmacy,M107,Metformin,Diabetes,80,0,0,63
2025-02-10,City Medicals,M116,Iron Tablet,Supplement,180,0,0,58
2025-01-17,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,60
2025-04-15,Sara Medicos,M103,Dolo 650,Painkiller,30,0,1,86
2025-10-16,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,81
2025-07-24,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,57
2025-02-23,SmartMed Pharmacy,M111,Benadryl,Cough,90,1,0,118
2025-07-08,Apollo Pharmacy,M106,Insulin,Diabetes,550,1,0,70
2025-01-02,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,68
2025-12-15,Apollo Pharmacy,M107,Metformin,Diabetes,80,0,0,89
2025-05-05,Lakshya Medicals,M110,Cetirizine,Allergy,40,0,1,82
2025-08-23,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,0,0,69
2025-12-16,HealthMart,M105,ORS,Hydration,25,1,1,113
2025-04-26,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,97
2025-01-02,Clarkson's Pharma,M105,ORS,Hydration,25,0,0,74
2025-06-20,Clarkson's Pharma,M115,Calcium Tablet,Supplement,250,0,0,55
2025-06-18,HealthMart,M106,Insulin,Diabetes,550,0,0,60
2025-03-05,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,1,0,105
2025-07-31,Lakshya Medicals,M116,Iron Tablet,Supplement,180,1,1,102
2025-10-10,Apollo Pharmacy,M119,Eye Drops,Eye Care,160,0,0,76
2025-03-17,Sara Medicos,M102,Crocin,Painkiller,35,0,1,88
2025-10-17,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,67
2025-07-15,HealthMart,M118,Asthma Inhaler,Respiratory,450,0,1,72
2025-09-18,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,80
2025-04-04,HealthMart,M106,Insulin,Diabetes,550,0,0,38
2025-05-09,Lakshya Medicals,M113,Digene,Antacid,60,1,0,90
2025-05-13,HealthMart,M114,Pantoprazole,Antacid,110,0,0,89
2025-01-20,Chen Drugstore,M111,Benadryl,Cough,90,0,0,74
2025-09-28,HealthMart,M105,ORS,Hydration,25,1,1,123
2025-04-25,SmartMed Pharmacy,M111,Benadryl,Cough,90,1,0,109
2025-01-26,HealthMart,M107,Metformin,Diabetes,80,0,0,96
2025-07-02,HealthMart,M115,Calcium Tablet,Supplement,250,0,0,64
2025-08-08,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,0,0,81
2025-07-16,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,70
2025-09-27,City Medicals,M119,Eye Drops,Eye Care,160,0,0,72
2025-05-04,City Medicals,M106,Insulin,Diabetes,550,1,0,81
2025-05-16,Chen Drugstore,M116,Iron Tablet,Supplement,180,1,0,83
2025-08-14,Chen Drugstore,M109,Azithromycin,Antibiotic,220,0,1,95
2025-10-04,HealthMart,M102,Crocin,Painkiller,35,0,0,94
2025-10-27,Chen Drugstore,M103,Dolo 650,Painkiller,30,0,0,63
2025-09-15,Claire Drughouse,M103,Dolo 650,Painkiller,30,0,0,65
2025-11-14,Clarkson's Pharma,M111,Benadryl,Cough,90,1,0,92
2025-12-12,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,0,0,77
2025-01-25,Chen Drugstore,M108,Amoxicillin,Antibiotic,180,0,1,101
2025-07-10,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,74
2025-07-15,BMS Pharmacy,M104,Vitamin C,Vitamin,120,1,0,98
2025-03-05,Chen Drugstore,M117,BP Tablet,Cardiac,320,0,1,93
2025-11-15,Sara Medicos,M107,Metformin,Diabetes,80,1,0,97
2025-02-26,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,43
2025-07-01,City Medicals,M113,Digene,Antacid,60,0,0,64
2025-03-08,City Medicals,M110,Cetirizine,Allergy,40,0,0,75
2025-01-27,Apollo Pharmacy,M103,Dolo 650,Painkiller,30,0,0,69
2025-01-26,BMS Pharmacy,M113,Digene,Antacid,60,1,0,117
2025-12-09,Apollo Pharmacy,M107,Metformin,Diabetes,80,0,1,104
2025-06-17,HealthMart,M105,ORS,Hydration,25,0,0,87
2025-02-16,SmartMed Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,81
2025-10-31,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,84
2025-08-25,City Medicals,M117,BP Tablet,Cardiac,320,0,1,90
2025-11-19,Claire Drughouse,M116,Iron Tablet,Supplement,180,0,0,57
2025-07-25,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,0,56
2025-11-18,Clarkson's Pharma,M120,Hand Sanitizer,Hygiene,90,0,0,65
2025-05-04,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,1,0,114
2025-04-12,Sara Medicos,M108,Amoxicillin,Antibiotic,180,0,0,87
2025-01-20,SmartMed Pharmacy,M116,Iron Tablet,Supplement,180,0,0,77
2025-01-20,Claire Drughouse,M113,Digene,Antacid,60,0,0,68
2025-01-06,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,85
2025-04-04,Clarkson's Pharma,M113,Digene,Antacid,60,0,0,80
2025-10-03,Chen Drugstore,M119,Eye Drops,Eye Care,160,1,0,94
2025-10-19,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,100
2025-02-21,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,0,0,66
2025-02-18,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,0,85
2025-12-03,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,1,0,84
2025-07-20,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,93
2025-04-12,BMS Pharmacy,M114,Pantoprazole,Antacid,110,1,1,125
2025-09-09,Claire Drughouse,M106,Insulin,Diabetes,550,0,0,57
2025-12-19,HealthMart,M102,Crocin,Painkiller,35,1,0,94
2025-01-07,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,84
2025-10-10,Sara Medicos,M109,Azithromycin,Antibiotic,220,0,0,67
2025-06-27,Sara Medicos,M101,Paracetamol,Painkiller,25,0,0,91
2025-06-13,City Medicals,M110,Cetirizine,Allergy,40,0,0,65
2025-06-15,Claire Drughouse,M102,Crocin,Painkiller,35,0,0,91
2025-09-05,HealthMart,M115,Calcium Tablet,Supplement,250,0,0,63
2025-07-13,Lakshya Medicals,M106,Insulin,Diabetes,550,1,0,89
2025-12-23,Claire Drughouse,M117,BP Tablet,Cardiac,320,1,0,92
2025-08-08,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,110
2025-09-19,HealthMart,M112,Cough Syrup,Cough,140,0,0,73
2025-03-26,City Medicals,M111,Benadryl,Cough,90,0,0,68
2025-02-28,HealthMart,M119,Eye Drops,Eye Care,160,0,0,75
2025-06-11,BMS Pharmacy,M101,Paracetamol,Painkiller,25,1,1,100
2025-12-07,Claire Drughouse,M107,Metformin,Diabetes,80,1,0,120
2025-07-11,City Medicals,M113,Digene,Antacid,60,0,0,63
2025-11-20,Sara Medicos,M101,Paracetamol,Painkiller,25,0,0,92
2025-07-20,BMS Pharmacy,M116,Iron Tablet,Supplement,180,0,0,71
2025-08-04,Claire Drughouse,M104,Vitamin C,Vitamin,120,1,0,99
2025-05-02,SmartMed Pharmacy,M113,Digene,Antacid,60,0,0,63
2025-07-27,Clarkson's Pharma,M114,Pantoprazole,Antacid,110,1,1,133
2025-06-09,HealthMart,M105,ORS,Hydration,25,1,0,113
2025-02-11,BMS Pharmacy,M112,Cough Syrup,Cough,140,0,0,78
2025-01-15,Chen Drugstore,M104,Vitamin C,Vitamin,120,0,0,78
2025-01-15,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,81
2025-05-31,Lakshya Medicals,M111,Benadryl,Cough,90,0,0,75
2025-01-09,SmartMed Pharmacy,M115,Calcium Tablet,Supplement,250,1,1,89
2025-01-09,Chen Drugstore,M109,Azithromycin,Antibiotic,220,0,0,57
2025-04-29,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,51
2025-09-29,SmartMed Pharmacy,M111,Benadryl,Cough,90,0,0,62
2025-12-11,SmartMed Pharmacy,M107,Metformin,Diabetes,80,0,0,65
2025-03-14,BMS Pharmacy,M116,Iron Tablet,Supplement,180,0,0,71
2025-03-19,Claire Drughouse,M101,Paracetamol,Painkiller,25,0,0,82
2025-05-25,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,117
2025-10-21,HealthMart,M106,Insulin,Diabetes,550,1,0,60
2025-05-27,BMS Pharmacy,M102,Crocin,Painkiller,35,0,0,92
2025-01-04,Lakshya Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,67
2025-10-28,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,0,72
2025-03-10,SmartMed Pharmacy,M115,Calcium Tablet,Supplement,250,0,1,86
2025-02-21,Sara Medicos,M107,Metformin,Diabetes,80,0,0,82
2025-11-25,Clarkson's Pharma,M119,Eye Drops,Eye Care,160,1,0,97
2025-10-19,HealthMart,M112,Cough Syrup,Cough,140,0,0,89
2025-11-26,Chen Drugstore,M113,Digene,Antacid,60,0,0,79
2025-01-02,BMS Pharmacy,M102,Crocin,Painkiller,35,1,0,99
2025-03-09,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,97
2025-09-29,City Medicals,M107,Metformin,Diabetes,80,0,0,74
2025-02-14,Clarkson's Pharma,M104,Vitamin C,Vitamin,120,0,0,79
2025-05-10,Sara Medicos,M113,Digene,Antacid,60,0,0,95
2025-06-14,HealthMart,M109,Azithromycin,Antibiotic,220,0,0,93
2025-11-04,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,0,83
2025-05-07,Clarkson's Pharma,M115,Calcium Tablet,Supplement,250,0,0,74
2025-08-02,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,93
2025-02-25,HealthMart,M105,ORS,Hydration,25,1,1,114
2025-02-20,SmartMed Pharmacy,M107,Metformin,Diabetes,80,0,0,62
2025-12-08,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,1,1,92
2025-06-08,BMS Pharmacy,M119,Eye Drops,Eye Care,160,0,0,77
2025-02-28,Sara Medicos,M108,Amoxicillin,Antibiotic,180,1,0,81
2025-07-13,Claire Drughouse,M118,Asthma Inhaler,Respiratory,450,1,0,102
2025-04-12,City Medicals,M114,Pantoprazole,Antacid,110,0,0,87
2025-02-05,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,78
2025-10-28,BMS Pharmacy,M117,BP Tablet,Cardiac,320,0,0,51
2025-08-02,Chen Drugstore,M103,Dolo 650,Painkiller,30,0,0,98
2025-09-02,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,102
2025-04-13,Claire Drughouse,M105,ORS,Hydration,25,0,1,111
2025-09-23,SmartMed Pharmacy,M101,Paracetamol,Painkiller,25,0,0,80
2025-12-23,City Medicals,M112,Cough Syrup,Cough,140,0,0,64
2025-11-05,Lakshya Medicals,M103,Dolo 650,Painkiller,30,0,0,87
2025-01-10,Sara Medicos,M110,Cetirizine,Allergy,40,0,0,91
2025-11-04,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,65
2025-08-25,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,67
2025-11-06,Claire Drughouse,M116,Iron Tablet,Supplement,180,1,0,88
2025-11-03,Clarkson's Pharma,M120,Hand Sanitizer,Hygiene,90,0,0,83
2025-04-23,Chen Drugstore,M107,Metformin,Diabetes,80,0,0,81
2025-11-03,Sara Medicos,M119,Eye Drops,Eye Care,160,1,0,94
2025-10-07,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,0,0,80
2025-05-11,Lakshya Medicals,M108,Amoxicillin,Antibiotic,180,1,0,109
2025-11-21,SmartMed Pharmacy,M103,Dolo 650,Painkiller,30,0,0,63
2025-05-23,Chen Drugstore,M113,Digene,Antacid,60,0,0,68
2025-11-14,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,1,0,104
2025-11-03,Lakshya Medicals,M116,Iron Tablet,Supplement,180,0,0,59
2025-02-17,Sara Medicos,M108,Amoxicillin,Antibiotic,180,1,1,110
2025-03-25,Apollo Pharmacy,M112,Cough Syrup,Cough,140,0,0,63
2025-09-22,HealthMart,M115,Calcium Tablet,Supplement,250,0,0,66
2025-05-16,SmartMed Pharmacy,M104,Vitamin C,Vitamin,120,0,0,87
2025-11-05,Clarkson's Pharma,M113,Digene,Antacid,60,1,0,98
2025-11-03,Sara Medicos,M113,Digene,Antacid,60,0,0,91
2025-01-25,Claire Drughouse,M119,Eye Drops,Eye Care,160,0,0,91
2025-06-08,BMS Pharmacy,M112,Cough Syrup,Cough,140,1,0,104
2025-10-02,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,65
2025-12-30,SmartMed Pharmacy,M113,Digene,Antacid,60,0,0,89
2025-03-22,HealthMart,M116,Iron Tablet,Supplement,180,0,1,91
2025-09-14,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,99
2025-11-08,Lakshya Medicals,M110,Cetirizine,Allergy,40,1,0,113
2025-10-06,City Medicals,M112,Cough Syrup,Cough,140,0,0,73
2025-03-04,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,109
2025-08-31,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,116
2025-06-15,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,0,0,74
2025-08-29,Chen Drugstore,M103,Dolo 650,Painkiller,30,0,0,88
2025-05-23,Claire Drughouse,M113,Digene,Antacid,60,0,0,67
2025-01-06,Apollo Pharmacy,M106,Insulin,Diabetes,550,0,1,77
2025-12-21,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,0,0,98
2025-05-21,HealthMart,M117,BP Tablet,Cardiac,320,0,0,53
2025-01-09,Clarkson's Pharma,M110,Cetirizine,Allergy,40,0,0,88
2025-12-27,City Medicals,M115,Calcium Tablet,Supplement,250,1,1,107
2025-07-21,Chen Drugstore,M110,Cetirizine,Allergy,40,1,0,112
2025-06-22,Claire Drughouse,M105,ORS,Hydration,25,0,0,103
2025-07-06,City Medicals,M111,Benadryl,Cough,90,0,0,87
2025-01-18,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,1,0,102
2025-06-15,HealthMart,M116,Iron Tablet,Supplement,180,1,0,115
2025-01-26,Claire Drughouse,M114,Pantoprazole,Antacid,110,1,1,113
2025-12-30,City Medicals,M117,BP Tablet,Cardiac,320,1,0,71
2025-03-24,Chen Drugstore,M117,BP Tablet,Cardiac,320,0,0,75
2025-01-22,Clarkson's Pharma,M114,Pantoprazole,Antacid,110,0,0,89
2025-02-01,SmartMed Pharmacy,M106,Insulin,Diabetes,550,0,0,74
2025-08-29,Lakshya Medicals,M106,Insulin,Diabetes,550,1,0,65
2025-07-26,Clarkson's Pharma,M115,Calcium Tablet,Supplement,250,0,0,72
2025-09-26,HealthMart,M109,Azithromycin,Antibiotic,220,0,1,87
2025-09-02,Clarkson's Pharma,M101,Paracetamol,Painkiller,25,0,0,65
2025-02-26,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,81
